town,studio_units,1br_units,2br_units,3br_units,4br_units,tot_units,square_footage,ceiling_height,final_market_value,investment_rating,net_operating_income,parking_spots,year_built
Palatine,0.0,0,0,0.0,0.0,0,10056,12,634296,C,55345,0.0,1994
Palatine,0.0,0,0,0.0,0.0,0,10311,18,800428,C,56749,0.0,1962
Palatine,0.0,0,0,0.0,0.0,0,10528,13,664068,C,57943,0.0,1971
Palatine,0.0,0,0,0.0,0.0,0,10557,18,761429,C,58103,0.0,1978
Palatine,0.0,0,0,0.0,0.0,0,10720,12,740090,C,59000,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,11024,14,695354,C,60673,0.0,1980
Palatine,0.0,0,0,0.0,0.0,0,11689,14,750181,C,64333,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,11952,16,753889,C,65780,0.0,1998
Palatine,0.0,0,0,0.0,0.0,0,12000,14,756916,C,66045,0.0,1968
Palatine,0.0,0,0,0.0,0.0,0,12210,24,844622,C,67200,0.0,1973
Palatine,0.0,0,0,0.0,0.0,0,12300,20,868311,C,67696,0.0,2000
Palatine,0.0,0,0,0.0,0.0,0,12375,14,780570,C,68108,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,13750,24,867300,C,75676,0.0,1971
Palatine,0.0,0,0,0.0,0.0,0,13820,18,915035,C,76061,0.0,1972
Palatine,0.0,0,0,0.0,0.0,0,14010,16,883700,C,77107,0.0,1978
Palatine,0.0,0,0,0.0,0.0,0,14279,16,900667,C,78588,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,14310,17,1098493,C,78758,0.0,1957
Palatine,0.0,0,0,0.0,0.0,0,15042,19,948795,C,82787,0.0,1974
Palatine,0.0,0,0,0.0,0.0,0,15449,16,974467,C,85027,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,16344,22,1030920,C,89953,0.0,1990
Palatine,0.0,0,0,0.0,0.0,0,16714,14,1054258,C,91989,0.0,1978
Palatine,0.0,0,0,0.0,0.0,0,16800,20,1059683,C,92463,0.0,1974
Palatine,0.0,0,0,0.0,0.0,0,17393,25,1420613,C,95726,0.0,1961
Palatine,0.0,0,0,0.0,0.0,0,17855,22,1162198,C,98269,0.0,1998
Palatine,0.0,0,0,0.0,0.0,0,18135,16,1143890,C,99810,0.0,1976
Palatine,0.0,0,0,0.0,0.0,0,18396,18,1160353,C,101246,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,18415,15,1349591,C,101351,0.0,1979
Palatine,0.0,0,0,0.0,0.0,0,19087,14,1203939,C,105050,0.0,1952
Palatine,0.0,0,0,0.0,0.0,0,19105,14,1205074,C,105149,0.0,1968
Palatine,0.0,0,0,0.0,0.0,0,19200,17,1211066,C,105672,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,19492,20,2024052,C,107279,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,19725,16,1244181,C,108561,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,19754,26,1246010,C,108721,0.0,1989
Palatine,0.0,0,0,0.0,0.0,0,20000,17,1261527,C,110075,0.0,1989
Palatine,0.0,0,0,0.0,0.0,0,20360,18,1233335,C,112056,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,22488,17,1580047,C,123768,0.0,1964
Palatine,0.0,0,0,0.0,0.0,0,22524,16,1364422,C,123966,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,22770,18,1379324,C,125320,0.0,1973
Palatine,0.0,0,0,0.0,0.0,0,23080,16,1398103,C,127026,0.0,1975
Palatine,0.0,0,0,0.0,0.0,0,23100,22,1399314,C,127136,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,23250,24,1408401,C,127962,0.0,1993
Palatine,0.0,0,0,0.0,0.0,0,23337,16,1413671,C,128441,0.0,1989
Palatine,0.0,0,0,0.0,0.0,0,23759,16,1439234,C,130763,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,25088,17,1519740,C,138078,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,25606,16,1551119,C,140929,0.0,1976
Palatine,0.0,0,0,0.0,0.0,0,25631,15,1552633,C,141066,0.0,1979
Palatine,0.0,0,0,0.0,0.0,0,26150,18,1584072,C,143923,0.0,1972
Palatine,0.0,0,0,0.0,0.0,0,26939,23,1688093,C,148265,0.0,1974
Palatine,0.0,0,0,0.0,0.0,0,27720,16,1679177,C,152563,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,29036,19,1758896,C,159806,0.0,1975
Palatine,0.0,0,0,0.0,0.0,0,29812,16,1805903,C,164077,0.0,1967
Palatine,0.0,0,0,0.0,0.0,0,30408,18,1910712,C,167358,0.0,1978
Palatine,0.0,0,0,0.0,0.0,0,30750,17,1862723,C,169240,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,31160,25,1887560,C,171496,0.0,1973
Palatine,0.0,0,0,0.0,0.0,0,31500,21,1908156,C,173368,0.0,1976
Palatine,0.0,0,0,0.0,0.0,0,31888,28,2511601,C,175503,0.0,1971
Palatine,0.0,0,0,0.0,0.0,0,34260,16,2075347,C,188558,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,35012,17,2120900,C,192697,0.0,1968
Palatine,0.0,0,0,0.0,0.0,0,35088,30,3724314,C,193115,0.0,2012
Palatine,0.0,0,0,0.0,0.0,0,36026,23,2182324,C,198278,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,36860,21,2232845,C,202868,0.0,1973
Palatine,0.0,0,0,0.0,0.0,0,36860,21,2232845,C,202868,0.0,1974
Palatine,0.0,0,0,0.0,0.0,0,48756,26,3024265,C,249173,0.0,1994
Palatine,0.0,0,0,0.0,0.0,0,38134,22,2310020,C,209880,0.0,1992
Palatine,0.0,0,0,0.0,0.0,0,40000,17,2423055,C,220150,0.0,1988
Palatine,0.0,0,0,0.0,0.0,0,40140,22,2343869,C,205140,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,41400,24,2417443,C,211579,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,42050,20,2455398,C,214901,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,42600,24,2510554,C,217712,0.0,1994
Palatine,0.0,0,0,0.0,0.0,0,44160,18,2578606,C,225685,0.0,1974
Palatine,0.0,0,0,0.0,0.0,0,44232,19,2582810,C,226053,0.0,1971
Palatine,0.0,0,0,0.0,0.0,0,45753,17,3661817,C,233826,0.0,1970
Palatine,0.0,0,0,0.0,0.0,0,47102,22,2750396,C,240720,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,49011,16,2861868,C,250476,0.0,1989
Palatine,0.0,0,0,0.0,0.0,0,49520,17,4189971,C,253078,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,50439,19,2945252,C,257774,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,51450,16,3004286,C,262941,0.0,1984
Palatine,0.0,0,0,0.0,0.0,0,52200,14,3048081,C,266774,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,55275,18,3227637,C,282489,0.0,1978
Palatine,0.0,0,0,0.0,0.0,0,55370,18,3233185,C,282975,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,58210,17,3399019,C,297489,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,59796,24,3831179,B,305594,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,60104,28,3509614,C,307169,0.0,1999
Palatine,0.0,0,0,0.0,0.0,0,60375,20,3525438,C,308553,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,63500,15,3707914,C,324524,0.0,1977
Palatine,0.0,0,0,0.0,0.0,0,64430,21,3762219,C,329277,0.0,1969
Palatine,0.0,0,0,0.0,0.0,0,65940,22,3921232,C,349745,0.0,1982
Palatine,0.0,0,0,0.0,0.0,0,68773,16,4031699,C,351473,0.0,1980
Palatine,0.0,0,0,0.0,0.0,0,71100,20,4151696,C,363365,0.0,1981
Palatine,0.0,0,0,0.0,0.0,0,74462,17,4348011,C,380547,0.0,1967
Palatine,0.0,0,0,0.0,0.0,0,77275,19,4512269,C,394923,0.0,1994
Palatine,0.0,0,0,0.0,0.0,0,82475,21,4815909,C,421498,0.0,2000
Palatine,0.0,0,0,0.0,0.0,0,114636,30,5870318,B,450662,0.0,1972
Palatine,0.0,0,0,0.0,0.0,0,149128,25,7636596,B,586259,0.0,1972
Palatine,0.0,0,0,0.0,0.0,0,162000,40,28947122,A,1114509,0.0,2020
Palatine,0.0,0,0,0.0,0.0,0,190237,22,9741719,B,747869,0.0,1999
Palatine,0.0,0,0,0.0,0.0,0,963275,18,49327707,B,3786874,0.0,1975
Schaumburg,0.0,0,0,0.0,0.0,0,1323,16,103440,C,9087,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,1379,16,107795,C,9469,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,1379,16,138584,C,12428,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,1435,16,144184,C,12931,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,1435,16,112151,C,9852,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,1600,12,510181,C,10982,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,1964,14,153523,C,13486,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,1971,18,153998,C,13528,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,1971,18,154031,C,13531,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,2042,14,159609,C,14021,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,2075,14,162172,C,14246,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,2080,14,162573,C,14281,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,2085,14,162973,C,14316,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,2276,14,177828,C,15621,0.0,1991
Schaumburg,0.0,0,0,0.0,0.0,0,2276,14,177828,C,15621,0.0,1988
Schaumburg,0.0,0,0,0.0,0.0,0,2276,14,177828,C,15621,0.0,1988
Schaumburg,0.0,0,0,0.0,0.0,0,2276,14,177828,C,15621,0.0,1988
Schaumburg,0.0,0,0,0.0,0.0,0,2363,14,184653,C,16221,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2363,14,184653,C,16221,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2382,14,186125,C,16350,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2382,14,186125,C,16350,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2382,14,186125,C,16350,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2382,14,186125,C,16350,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2441,14,300853,C,20943,0.0,2019
Schaumburg,0.0,0,0,0.0,0.0,0,2441,14,300966,C,20950,0.0,2019
Schaumburg,0.0,0,0,0.0,0.0,0,2441,14,300966,C,20950,0.0,2019
Schaumburg,0.0,0,0,0.0,0.0,0,2548,14,199083,C,17489,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,2610,16,203982,C,17919,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,2610,16,203982,C,17919,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,2610,16,203982,C,17919,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,2624,18,205082,C,18016,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2636,18,206014,C,18097,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2672,18,208811,C,18343,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2744,18,214404,C,18835,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2839,18,221861,C,19490,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2973,18,232352,C,20411,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,2977,18,232651,C,20438,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,2982,18,233048,C,20472,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,2991,18,233710,C,20531,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3000,14,234395,C,20591,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3000,14,234395,C,20591,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3000,14,234395,C,20591,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3000,14,234395,C,20591,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3128,18,1086856,C,21469,0.0,1977
Schaumburg,0.0,0,0,0.0,0.0,0,3298,20,783591,C,22636,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,3354,14,262107,C,23025,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,3354,14,262107,C,23025,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,3457,16,270125,C,23730,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,3457,16,270125,C,23730,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,3457,16,270125,C,23730,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,3457,16,270125,C,23730,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,3457,16,270125,C,23730,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,3516,14,282727,C,24132,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,3579,18,279657,C,24567,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,3579,18,279657,C,24567,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,3600,18,490015,C,24709,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,3621,18,282925,C,24854,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,3700,16,291002,C,25395,0.0,1997
Schaumburg,0.0,0,0,0.0,0.0,0,3990,16,1247326,C,27386,0.0,1999
Schaumburg,0.0,0,0,0.0,0.0,0,4000,18,336527,C,27455,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,4000,16,312527,C,27455,0.0,1991
Schaumburg,0.0,0,0,0.0,0.0,0,4170,18,804597,C,31484,0.0,2014
Schaumburg,0.0,0,0,0.0,0.0,0,4430,18,346146,C,30408,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,4830,16,377377,C,33151,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,4864,16,380033,C,33385,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,4950,14,386753,C,33975,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,4975,16,388706,C,34147,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,4975,16,388706,C,34147,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,4975,16,388706,C,34147,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,4985,16,389526,C,34219,0.0,2001
Schaumburg,0.0,0,0,0.0,0.0,0,4985,16,389526,C,34219,0.0,2001
Schaumburg,0.0,0,0,0.0,0.0,0,4986,16,389643,C,34229,0.0,2001
Schaumburg,0.0,0,0,0.0,0.0,0,4990,16,389878,C,34250,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,4998,16,390503,C,34305,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,15,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,17,499871,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,428465,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1978
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,5000,12,390659,C,34318,0.0,1978
Schaumburg,0.0,0,0,0.0,0.0,0,5000,12,390659,C,34318,0.0,1978
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,c,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,460739,C,34318,0.0,1976
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,15,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,15,390659,C,34318,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,5000,17,390659,C,34318,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,5000,17,390659,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1977
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,16,390659,C,34318,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,5000,14,390659,C,34318,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,5019,14,392144,C,34449,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5019,14,392144,C,34449,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,5032,14,393159,C,34538,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,5040,16,393785,C,34593,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5040,16,393785,C,34593,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5216,14,407591,C,35806,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,5322,14,415837,C,36530,0.0,1998
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,422696,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5410,16,941971,C,37133,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,5542,30,13355957,C,38038,0.0,1944
Schaumburg,0.0,0,0,0.0,0.0,0,5828,17,455352,C,40001,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,5863,15,458087,C,40242,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5880,18,510295,C,40358,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,5995,14,468401,C,41148,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,6000,18,574996,C,31492,0.0,1975
Schaumburg,0.0,0,0,0.0,0.0,0,6006,17,469260,C,41223,0.0,1993
Schaumburg,0.0,0,0,0.0,0.0,0,6006,17,469260,C,41223,0.0,1993
Schaumburg,0.0,0,0,0.0,0.0,0,6065,19,473870,C,41628,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,6132,18,1143719,C,42088,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,6250,16,488324,C,42898,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,6703,16,553946,C,46007,0.0,1994
Schaumburg,0.0,0,0,0.0,0.0,0,6882,20,537704,C,47236,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,6937,17,542001,C,47613,0.0,1985
Schaumburg,0.0,0,0,0.0,0.0,0,7000,14,546923,C,48046,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,7000,20,546923,C,48046,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,7093,15,554217,C,48687,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,7180,16,560987,C,49281,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,7475,16,584036,C,51306,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,7500,16,585989,C,51478,0.0,1997
Schaumburg,0.0,0,0,0.0,0.0,0,7500,17,585989,C,51478,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,7525,18,706940,C,51649,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,7705,20,657086,C,52885,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,7900,16,617242,C,54223,0.0,1977
Schaumburg,0.0,0,0,0.0,0.0,0,7960,14,621930,C,54635,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,8084,16,631618,C,55486,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,8336,14,651307,C,57216,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,8568,16,669434,C,58808,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,8580,16,670372,C,58890,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,8591,29,671231,C,58966,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,8640,12,675060,C,59302,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,8640,14,675060,C,59302,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,8750,21,683654,C,60057,0.0,1997
Schaumburg,0.0,0,0,0.0,0.0,0,8750,18,683654,C,60057,0.0,1994
Schaumburg,0.0,0,0,0.0,0.0,0,8954,14,699593,C,61458,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,9000,14,703187,C,61773,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,9038,16,706156,C,62034,0.0,1989
Schaumburg,0.0,0,0,0.0,0.0,0,9072,16,1053716,C,62267,0.0,2003
Schaumburg,0.0,0,0,0.0,0.0,0,9090,15,710219,C,62391,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,9090,15,710219,C,62391,0.0,1978
Schaumburg,0.0,0,0,0.0,0.0,0,9135,18,713735,C,62700,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,9342,16,729908,C,64121,0.0,1985
Schaumburg,0.0,0,0,0.0,0.0,0,9400,16,734440,C,64519,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,9491,17,741550,C,65143,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,9653,18,1507717,C,72881,0.0,2015
Schaumburg,0.0,0,0,0.0,0.0,0,9793,17,805352,C,67216,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,9882,16,772099,C,67827,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,9917,17,774834,C,68067,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,9920,20,775068,C,68088,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,9940,20,776631,C,68225,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,9984,16,780069,C,68527,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,10000,19,781319,C,68637,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,10000,16,781319,C,68637,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,10000,18,803099,C,68637,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,10000,18,1066391,C,68637,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,10140,18,650579,C,53222,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,10150,14,651221,C,53274,0.0,1997
Schaumburg,0.0,0,0,0.0,0.0,0,10208,16,654942,C,53579,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,10222,15,655896,C,53657,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,10245,17,663436,C,53773,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,10378,18,665849,C,54471,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,10565,14,786147,C,55453,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,10681,22,986562,C,56061,0.0,2006
Schaumburg,0.0,0,0,0.0,0.0,0,10790,16,692283,C,56634,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,10880,24,760919,C,57106,0.0,1984
Schaumburg,0.0,0,0,0.0,0.0,0,11050,20,708964,C,57998,0.0,1990
Schaumburg,0.0,0,0,0.0,0.0,0,11144,22,714995,C,58492,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,11455,18,734949,C,60124,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,11460,14,735270,C,60150,0.0,1980
Schaumburg,0.0,0,0,0.0,0.0,0,11460,14,735270,C,60150,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,11524,15,855788,C,60491,0.0,1996
Schaumburg,0.0,0,0,0.0,0.0,0,11828,16,758881,C,62082,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,11904,16,763757,C,62481,0.0,1991
Schaumburg,0.0,0,0,0.0,0.0,0,12000,18,769916,C,62985,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,12000,14,769916,C,62985,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,12000,16,769916,C,62985,0.0,1986
Schaumburg,0.0,0,0,0.0,0.0,0,12000,16,769916,C,62985,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,12012,16,770686,C,63047,0.0,1988
Schaumburg,0.0,0,0,0.0,0.0,0,12144,18,779155,C,63740,0.0,1979
Schaumburg,0.0,0,0,0.0,0.0,0,12150,24,1445850,C,63772,0.0,2018
Schaumburg,0.0,0,0,0.0,0.0,0,12265,16,786918,C,64375,0.0,1987
Schaumburg,0.0,0,0,0.0,0.0,0,12385,16,1441539,C,65005,0.0,1974
Schaumburg,0.0,0,0,0.0,0.0,0,12400,16,795580,C,65084,0.0,1983
Schaumburg,0.0,0,0,0.0,0.0,0,12750,16,818036,C,66921,0.0,1982
Schaumburg,0.0,0,0,0.0,0.0,0,12866,20,825478,C,67530,0.0,1995
Schaumburg,0.0,0,0,0.0,0.0,0,12876,16,826120,C,67582,0.0,1993
Schaumburg,0.0,0,0,0.0,0.0,0,12926,16,829328,C,67845,0.0,1992
Schaumburg,0.0,0,0,0.0,0.0,0,13000,16,834076,C,68233,0.0,1981
Schaumburg,0.0,0,0,0.0,0.0,0,13006,16,834461,C,68265,0.0,1983
